epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
134,131658,1.25154,2.34402,1.19767,0.65204,0.53814,0.57329,0.36229,1.27534,2.70886,1.21946,0.0034165,0.0034165,0.0034165
135,132626,1.25137,2.32797,1.19407,0.6521,0.54013,0.57305,0.36238,1.27558,2.70846,1.21935,0.003367,0.003367,0.003367
136,133609,1.25078,2.33555,1.19061,0.65177,0.53942,0.57361,0.36238,1.27581,2.70789,1.21933,0.0033175,0.0033175,0.0033175
137,134571,1.25083,2.31964,1.2002,0.65558,0.53737,0.5738,0.36293,1.27598,2.70676,1.2193,0.003268,0.003268,0.003268
138,135556,1.25157,2.32208,1.19434,0.65207,0.5398,0.57358,0.36272,1.27605,2.70737,1.21912,0.0032185,0.0032185,0.0032185
139,136540,1.249,2.3111,1.19203,0.65071,0.54097,0.57365,0.36287,1.27587,2.70709,1.21891,0.003169,0.003169,0.003169
140,137521,1.2445,2.30149,1.19282,0.65213,0.53954,0.57331,0.36256,1.27618,2.70735,1.21901,0.0031195,0.0031195,0.0031195
141,138494,1.24053,2.28566,1.19009,0.65125,0.54008,0.57342,0.36264,1.27568,2.70763,1.21891,0.00307,0.00307,0.00307
142,139476,1.24449,2.28332,1.19274,0.65288,0.5399,0.57355,0.36283,1.27619,2.70804,1.21898,0.0030205,0.0030205,0.0030205
143,140466,1.24751,2.29445,1.1909,0.65156,0.54019,0.57361,0.363,1.27621,2.70747,1.21897,0.002971,0.002971,0.002971
144,141459,1.24162,2.28022,1.1876,0.65211,0.54081,0.57361,0.36289,1.27612,2.70796,1.21888,0.0029215,0.0029215,0.0029215
145,142454,1.23664,2.26279,1.19145,0.65219,0.5416,0.57317,0.36256,1.27631,2.70788,1.21907,0.002872,0.002872,0.002872
146,143423,1.23872,2.26037,1.1859,0.65184,0.54077,0.5731,0.36225,1.27646,2.7086,1.21899,0.0028225,0.0028225,0.0028225
147,144371,1.2416,2.26298,1.18562,0.65249,0.54068,0.57259,0.36215,1.27643,2.70862,1.2188,0.002773,0.002773,0.002773
148,145347,1.24041,2.25657,1.18373,0.6515,0.54031,0.57258,0.36197,1.27678,2.70998,1.21895,0.0027235,0.0027235,0.0027235
149,146334,1.24,2.2511,1.19121,0.65441,0.53785,0.57234,0.36194,1.27712,2.7098,1.21909,0.002674,0.002674,0.002674
150,147316,1.23611,2.24278,1.18404,0.6522,0.53867,0.572,0.36164,1.27692,2.7108,1.2191,0.0026245,0.0026245,0.0026245
151,148289,1.23489,2.23062,1.18856,0.64945,0.54035,0.57189,0.36169,1.27719,2.71189,1.21919,0.002575,0.002575,0.002575
152,149249,1.22726,2.21292,1.18251,0.651,0.53822,0.57179,0.36177,1.27748,2.71304,1.21936,0.0025255,0.0025255,0.0025255
153,150216,1.2334,2.232,1.18492,0.65197,0.53691,0.57147,0.36128,1.27761,2.7135,1.21938,0.002476,0.002476,0.002476
154,151176,1.23524,2.22005,1.18332,0.65409,0.53655,0.57137,0.36137,1.27786,2.71408,1.21958,0.0024265,0.0024265,0.0024265
155,152115,1.23149,2.2085,1.18577,0.65141,0.53828,0.57101,0.36122,1.27801,2.7149,1.21971,0.002377,0.002377,0.002377
156,153053,1.22721,2.20082,1.17992,0.64937,0.54,0.57085,0.36121,1.27816,2.71601,1.21975,0.0023275,0.0023275,0.0023275
157,153984,1.22379,2.18918,1.18659,0.64913,0.53968,0.57079,0.36121,1.27816,2.71607,1.21975,0.002278,0.002278,0.002278
158,154922,1.2242,2.19261,1.18201,0.65208,0.5385,0.57074,0.36104,1.27839,2.71738,1.21972,0.0022285,0.0022285,0.0022285
159,155885,1.22335,2.17085,1.17657,0.65467,0.53659,0.57042,0.36078,1.27836,2.7175,1.21967,0.002179,0.002179,0.002179
160,156874,1.22557,2.1792,1.1824,0.65377,0.53586,0.57034,0.36077,1.27856,2.7182,1.21974,0.0021295,0.0021295,0.0021295
161,157859,1.22309,2.16459,1.17437,0.65806,0.53213,0.57021,0.36062,1.27873,2.71894,1.21975,0.00208,0.00208,0.00208
162,158845,1.22351,2.17046,1.17908,0.65606,0.53272,0.57004,0.36059,1.27903,2.72048,1.21987,0.0020305,0.0020305,0.0020305
163,159828,1.22109,2.16064,1.17562,0.65368,0.53489,0.57044,0.36083,1.27914,2.72141,1.21985,0.001981,0.001981,0.001981
164,160819,1.22065,2.15123,1.178,0.65576,0.5329,0.57058,0.36091,1.27931,2.722,1.21997,0.0019315,0.0019315,0.0019315
165,161802,1.21506,2.13465,1.17492,0.65667,0.53341,0.5707,0.36086,1.27932,2.72199,1.21989,0.001882,0.001882,0.001882
166,162797,1.2214,2.14685,1.1715,0.65696,0.53381,0.57034,0.36081,1.27912,2.72302,1.2199,0.0018325,0.0018325,0.0018325
167,163739,1.21905,2.13166,1.17292,0.65858,0.53372,0.5702,0.3607,1.2793,2.72333,1.21987,0.001783,0.001783,0.001783
168,164674,1.22009,2.13702,1.17689,0.65765,0.53381,0.57011,0.36083,1.27931,2.72344,1.2199,0.0017335,0.0017335,0.0017335
169,165661,1.21326,2.1172,1.17431,0.65668,0.53381,0.57017,0.36088,1.27957,2.72391,1.22017,0.001684,0.001684,0.001684
170,166649,1.2172,2.12167,1.17484,0.66098,0.53197,0.57011,0.36091,1.2798,2.72417,1.22026,0.0016345,0.0016345,0.0016345
171,167618,1.21554,2.12283,1.17365,0.66275,0.53121,0.56999,0.36089,1.27954,2.7249,1.22008,0.001585,0.001585,0.001585
172,168598,1.20878,2.09208,1.16976,0.65772,0.53321,0.56978,0.36103,1.27974,2.72547,1.22022,0.0015355,0.0015355,0.0015355
173,169583,1.20724,2.09451,1.17193,0.66168,0.53092,0.57024,0.361,1.27987,2.72672,1.22027,0.001486,0.001486,0.001486
174,170565,1.20864,2.0996,1.16832,0.65998,0.53198,0.57039,0.36104,1.28008,2.7277,1.22038,0.0014365,0.0014365,0.0014365
